matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,4785060070,111.0,TOYOTA,4625,8AC 355 397-731,HELLA PAGID,78.0,Brake Caliper,1420356497.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,4785060070,842.0,LEXUS,4625,8AC 355 397-731,HELLA PAGID,78.0,Brake Caliper,50465012.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,133,144528,MAPCO,78.0,Brake Caliper,1352333387.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,842.0,LEXUS,133,144528,MAPCO,78.0,Brake Caliper,65754377.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,108,8170 344218,TRISCAN,,,,,47850-60070
OENumber,OE Number,47850-60070,842.0,LEXUS,108,8170 344218,TRISCAN,,,,,47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,108,8175 13237,TRISCAN,,,,,47850-60070
OENumber,OE Number,47850-60070,842.0,LEXUS,108,8175 13237,TRISCAN,,,,,47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,161,BCU741,TRW,,,,,47850-60070
OENumber,OE Number,47850-60070,842.0,LEXUS,161,BCU741,TRW,,,,,47850-60070
OENumber,OE Number,ZJ01-18-921,72.0,MAZDA,350,ADM57228,BLUE PRINT,3921.0,Knock Sensor,350921160.0,"['V', 'O', 'M']",ZJ01-18-921
OENumber,OE Number,ZJ0118921,72.0,MAZDA,89,AS10253,DELPHI,3921.0,Knock Sensor,525683290.0,"['V', 'O', 'M']",ZJ01-18-921
OENumber,OE Number,ZJ01-18-921,72.0,MAZDA,101,106806,FEBI BILSTEIN,3921.0,Knock Sensor,485055423.0,"['V', 'O', 'M']",ZJ01-18-921
OENumber,OE Number,ZJ01-18-921,72.0,MAZDA,4501,SEB1669,LUCAS,3921.0,Knock Sensor,376887950.0,"['V', 'O', 'M']",ZJ01-18-921
OENumber,OE Number,47715-48150,111.0,TOYOTA,4674,0174-ACV40F-KIT,FEBEST,2169.0,"Guide Bolt, brake caliper",1402196188.0,"['V', 'O', 'A']",47715-48150
OENumber,OE Number,47715-48150,111.0,TOYOTA,4674,0174-ACV40UP,FEBEST,2169.0,"Guide Bolt, brake caliper",155544908.0,"['V', 'O', 'A']",47715-48150
OENumber,OE Number,D352-67-330,72.0,MAZDA,66,DRA-035,DENSO,298.0,Wiper Blade,30616575.0,"['V', 'O']",D352-67-330
,,,,,,,,4680.0,"Wiper Blade, universal",913869364.0,['U'],D352-67-330
OENumber,OE Number,89452-20130,111.0,TOYOTA,350,ADT37203C,BLUE PRINT,3940.0,"Sensor, throttle position",101544255.0,"['V', 'O', 'M']",89452-20130
